"NOME_PESSOA","CNS","CPF","PIS","DATA_NASCIMENTO","NOME_MAE","ID_ORIGEM","DATA_EVENTO","COMPETENCIA","ID_EVENTO_ORIGEM","STATUS","DATA_INATIVACAO","GESTACAO","PESO","ALTURA","DUM","DPP","SEMANA_GESTACIONAL","LOCAL","PROFISSIONAL"
"JOCABED ISABELLA GARCIA LOZANO","700501709248351","70693076240",,"2017-11-16","AYARETH MILENNI LAZANO URBANO","223486","2018-09-24","2019-12","13",,,,"65.9",,,,,,
"JOCABED REBECA GARCIA LOZANO","706301795469375","70693077212",,"2017-11-16","AYARETH MILENNI LAZANO URBANO","223487","2019-10-17","2019-12","13",,,,"10.32",,,,,,
"MARIA EDUARDA MENDES CARNEIRO","706002327794343","06320525207",,"2017-07-02","GREICEANNY SANTOS MENDES","238026","2019-06-10","2019-12","13",,,,"61","1.54",,,,,
"MAYCON DAVID DE NEGREIROS SILVA","705006691963453",,,"2013-09-13","DEBORA DOS SANTOS NEGREIROS","209274","2018-08-22","2019-12","13",,,,,,,,,,
"SANTIAGO JOSE ROLDAN SARAS","898005889075022",,,"2014-09-20","ELIA MARIA SARAS GUEVARA","223837","2019-06-03","2019-12","13",,,,,,,,,,
"SANTIAGO JOSE ROLDAN SARAS","898005889075022",,,"2014-09-20","ELIA MARIA SARAS GUEVARA","223837","2019-06-17","2019-12","13",,,,"9.8",,,,,,
"LUNA GABRIELA DORNELLES DE OLIVEIRA","898005881012234","07425403242",,"2018-07-26","MARTA GENIZA DORNELLES DE OLIVEIRA","217699","2018-09-11","2019-12","13",,,,"67.9",,,,,,
"ADRYEL BECKMAN TEIXEIRA","700508509055955","07398291221",,"2015-04-20","ANDREIA BECKMAN DE ALMEIDA","217706","2018-09-11","2019-12","13",,,,"64",,,,,,
"ISABELLA NASCIMENTO PAIXAO","706806291324721","03808322241",,"2013-08-13","MARIA SOUSA DO NASCIMENTO","210922","2018-08-27","2019-12","13",,,,"49","1.66",,,,,
"PATRICIA ALEJANDRA COIMAN RIVAS","898005866707901",,,"2016-04-15","ALICIA MERCEDES RIVAS GONZALEZ","228157","2018-10-02","2019-12","13",,,,,,,,,,
"VALENTYNA FERNANDES SILVA","898004994148475","05284778200",,"2016-02-19","IZAMARA DA SILVA FERNANDES","239592","2018-10-29","2019-12","13",,,,,,,,,,
"ANTHONY FALCAO GUIMARAES DE OLIVEIRA","706706520081318","07254909260",,"2018-05-06","FLAVIA GUIMARAES MARQUES","238555","2019-08-08","2019-12","13",,,,,,,,,,
"MARIANA APARECIDA GOMES NASCIMENTO","702506385797135","06421144209",,"2015-01-28","PRISCILA GOMES","240037","2019-09-27","2019-12","13",,,,,,,,,,
"MARIANA APARECIDA GOMES NASCIMENTO","702506385797135","06421144209",,"2015-01-28","PRISCILA GOMES","240037","2019-11-05","2019-12","13",,,,,,,,,,
"RN DE ZIULIMAR ANNERIS NAVAS MUNOZJOSE","898005896904675",,,"2018-10-09","ZIULIMAR ANNERIS NAVAS MUNOS","240091","2019-06-04","2019-12","13",,,,,,,,,,
"ERICK HENRIQUE MATOS DO NASCIMENTO","898004807359861",,,"2015-05-08","NATALIA MATOS DE PASCOA","213460","2019-09-02","2019-12","13",,,,,,,,,,
"FILHO DE MILAGROS VELNALLE CASTILHO","898005880871187",,,"2018-07-11","ANGEL GABRIEL JIMENEZ","201351","2018-09-21","2019-12","13",,,,"80.5",,,,,,
"FILHO DE MILAGROS VELNALLE CASTILHO","898005880871187",,,"2018-07-11","ANGEL GABRIEL JIMENEZ","201351","2018-11-28","2019-12","13",,,,"82","1.64",,,,,
"FILHO DE MILAGROS VELNALLE CASTILHO","898005880871187",,,"2018-07-11","ANGEL GABRIEL JIMENEZ","201351","2019-02-13","2019-12","13",,,,"83.2",,,,,,
"ICARO ARAUJO DOS SANTOS","704802558898140","06659715240",,"2017-12-05","DANIELE ARAUJO DOS SANTOS","201377","2018-11-27","2019-12","13",,,,"12.5","0.78",,,,,
"ELOAH PEREIRA REIS","705804425794530","06516073295",,"2017-11-01","THIARE SHURLENE PEREIRA DA SILVA","201819","2019-03-07","2019-12","13",,,,,,,,,,
"ELOAH PEREIRA REIS","705804425794530","06516073295",,"2017-11-01","THIARE SHURLENE PEREIRA DA SILVA","201819","2019-08-28","2019-12","13",,,,,,,,,,
"CHRIS LLOYD SOUZA ATWOOD","705003240105956","06260042256",,"2017-05-04","TAUNA MARIA SOUZA E SILVA","202039","2018-08-08","2019-12","13",,,,,,,,,,
"LUIZA TEIXEIRA DE OLIVEIRA","898005896921251",,,"2018-10-15","TATIANE TEIXEIRA SANTOS","240168","2019-11-26","2019-12","13",,,,"55.2",,,,,,
"MATHEUS DE ALMEIDA DOS SANTOS","700809980413589","05659827292",,"2016-04-01","JAKELINE DE ALMEIDA","216190","2018-11-13","2019-12","13",,,,,,,,,,
"EMANUEL JESUS MEDINA CORREA","898005843065547","70663697263",,"2017-04-14","ISMENIA DEL VALLE MEDINA CORREA","217701","2018-09-11","2019-12","13",,,,,,,,,,
"EMANUEL JESUS MEDINA CORREA","898005843065547","70663697263",,"2017-04-14","ISMENIA DEL VALLE MEDINA CORREA","217701","2018-09-18","2019-12","13",,,,"72",,,,,,
"EMANUEL JESUS MEDINA CORREA","898005843065547","70663697263",,"2017-04-14","ISMENIA DEL VALLE MEDINA CORREA","217701","2018-11-07","2019-12","13",,,,,,,,,,
"KALEL COSTA DE LIMA","898005110698629",,,"2015-11-04","PALOMA COSTA DE SOUZA","217708","2018-09-11","2019-12","13",,,,,,,,,,
"ARYANE HAENY DA SILVA SANTANA","898005880258957",,,"2013-10-12","ANDRICIA VIRIATO DA SILVA","217809","2018-11-01","2019-12","13",,,,,,,,,,
"YODIEL MATEO JAIME LEONARDO","898005856287578","70659960265",,"2013-02-27","JOSEFINA JAIME LEONARDO","203567","2018-10-15","2019-12","13",,,,"40.5",,,,,,
"ENZO DE AGUIAR GARCIA FRAXE","708207607571149","05440981292",,"2014-12-31","TATYANE DE AGUIAR CAETANO","229860","2019-11-01","2019-12","13",,,,"36.6","1.37",,,,,
"LUCAS GABRIEL BEZERRA OLIVEIRA","898005165182519",,,"2017-04-14","VALDENER DOS SANTOS BEZERRA","229927","2019-10-14","2019-12","13",,,,,,,,,,
"ANA SOPHIA SIMOES DE SOUSA","702408098895820","07521043227",,"2018-08-23","INGRID CRISTINA SIMOES PONTES","230163","2018-10-08","2019-12","13",,,,,,,,,,
"YASMIN AMORIM GUIMARAES DA ROCHA","705004027294055","06473165282",,"2017-10-13","WILDARLANE DE JESUS SOUSA AMORIM","240520","2018-10-31","2019-12","13",,,,"18","1.11",,,,,
"YASMIN AMORIM GUIMARAES DA ROCHA","705004027294055","06473165282",,"2017-10-13","WILDARLANE DE JESUS SOUSA AMORIM","240520","2019-06-14","2019-12","13",,,,"18.4","1.22",,,,,
"MARCOS BERNARDO DA SILVA SA","700609993736367","07503872209",,"2018-08-21","MARYANE PATRICE DA SILVA SA","240553","2018-10-31","2019-12","13",,,,,,,,,,
"MARJORIE LAVINIA CARVALHO CABRAL","708004321938023","07504467227",,"2016-12-23","LILIAN RAIANE CABRAL SOUSA","240621","2018-10-31","2019-12","13",,,,"58",,,,,,
"PRISCILA FARIAS COLARES","704806036617747","07441695260",,"2013-10-10","FABRICIA FARIAS DA SILVA","220963","2018-09-18","2019-12","13",,,,,,,,,,
"WILLEY MIGUEL DA SILVA","700509558482250",,,"2015-04-04","YASMIM DA SILVA PEREIRA","201103","2018-08-07","2019-12","13",,,,"47","1.51",,,,,
"YASMIN SAMYLLA DA SILVA SANTOS","898004602546244",,,"2014-06-25","RANYELLE DA SILVA GOMES","226893","2018-10-03","2019-12","13",,,,,,,,,,
"PEDRO ENZO SILVA DOS SANTOS","706901111199839","07368086204",,"2018-06-01","ELIZANGELA SILVA DOS SANTOS","231580","2018-12-10","2019-12","13",,,,,,,,,,
"RUT NOEMI SANCHEZ CHERENO","898005867301097","71362042161",,"2016-05-10","MONICA MARIA CHERENO BELLO","213282","2018-08-30","2019-12","13",,,,,,,,,,
"JOAO MIGUEL DA SILVA COSTA","702502766380740","06974817274",,"2017-09-11","NAYARA DAVID DA SILVA","233022","2018-10-15","2019-12","13",,,,"98.9",,,,,,
"JOAO MIGUEL DA SILVA COSTA","702502766380740","06974817274",,"2017-09-11","NAYARA DAVID DA SILVA","233022","2019-02-04","2019-12","13",,,,"91.3",,,,,,
"ARTHUR DAVID DE OLIVEIRA ALVES DOS SANTOS","700605989690761","04409950274",,"2014-04-24","DEBORA ALVES DOS SANTOS","233047","2018-10-15","2019-12","13",,,,,,,,,,
"LUKAS GUSTAVO COUTRIN SOUSA","898005115372306",,,"2015-10-17","JOSIVANIA CAVALCANTE COUTRI","233058","2018-12-17","2019-12","13",,,,,,,,,,
"LUIZ FELIPE SILVA DE ALBUQUERQUE","702506330458231","07473763288",,"2015-11-01","EUCINEIDE DA SILVA RAMOS","214933","2018-09-17","2019-12","13",,,,,,,,,,
"SOPHYA VICTORYA ALVES SILVA","898005103539294",,,"2013-09-25","KEYLIANE ALVES SILVA","217022","2018-09-10","2019-12","13",,,,,,,,,,
"SOPHYA VICTORYA ALVES SILVA","898005103539294",,,"2013-09-25","KEYLIANE ALVES SILVA","217022","2018-09-24","2019-12","13",,,,,,,,,,
"EMANUELLY SOPHYA SAGICA COSTA","898004873635782",,,"2015-06-19","SHEILA SAGICA DOS SANTOS","217031","2018-09-10","2019-12","13",,,,"69.5",,,,,,
"EMANUELLY SOPHYA SAGICA COSTA","898004873635782",,,"2015-06-19","SHEILA SAGICA DOS SANTOS","217031","2018-10-08","2019-12","13",,,,,,,,,,
"WILLIAN LEVY DE SOUSA","898005873227707","07328521295",,"2018-06-07","OLINDA PATRICIO DE SOUSA","206887","2018-10-25","2019-12","13",,,,,,,,,,
"CARLENIE DELENE","898005883416596",,,"2016-09-12","DELORE PETERS","206889","2019-10-24","2019-12","13",,,,"60.3","1.56",,,,,
"HADASSA LUISQUELYS FLORES","898005885675157",,,"2018-08-15","STEFANY MILENA FLORES HERRERA","221935","2019-08-21","2019-12","13",,,,,,,,,,
"ANTONIO GABRIEL MOURA DA SILVA","701005883504291","07098884227",,"2015-04-01","MARIA EDNA MOURA DA SILVA","219769","2018-11-07","2019-12","13",,,,,,,,,,
"EMANUEL GOMES CARVALHO","708105546645937","13955465926",,"2018-02-12","ANDRIELLE THALITA GOMES DANTAS","207173","2019-01-08","2019-12","13",,,,"62.2","1.7",,,,,
"KAIO ALEXANDRO COSTA MARCIMIANO DA SILVA","898005157835908","06028641278",,"2017-02-10","JEANE SANTOS COSTA","207195","2019-09-20","2019-12","13",,,,"11.8",,,,,,
"HENZO MURILLO PEREIRA SALES","898005876328407","07382894266",,"2018-06-09","GLEICIANE PEREIRA DA CUNHA","207536","2018-08-20","2019-12","13",,,,"47","1.58",,,,,
"HENZO MURILLO PEREIRA SALES","898005876328407","07382894266",,"2018-06-09","GLEICIANE PEREIRA DA CUNHA","207536","2018-08-27","2019-12","13",,,,"47","1.58",,,,,
"ARTHUR ABREU DOS REIS","702907520581171","07386086296",,"2018-07-03","VALDIENE AMORIM DE ABREU","233523","2018-10-16","2019-12","13",,,,,,,,,,
"ARTHUR ABREU DOS REIS","702907520581171","07386086296",,"2018-07-03","VALDIENE AMORIM DE ABREU","233523","2018-10-18","2019-12","13",,,,,,,,,,
"ARTHUR ABREU DOS REIS","702907520581171","07386086296",,"2018-07-03","VALDIENE AMORIM DE ABREU","233523","2019-02-05","2019-12","13",,,,,,,,,,
"EDGARDO JOSE VILERA MIJARES","898005844612487",,,"2013-02-06","BREIGGINETH JOSELIN MIJARES FLORES","233703","2018-10-16","2019-12","13",,,,,,,,,,
"EDGARDO JOSE VILERA MIJARES","898005844612487",,,"2013-02-06","BREIGGINETH JOSELIN MIJARES FLORES","233703","2018-11-01","2019-12","13",,,,,,,,,,
"LORENZO BECKMAN FREITAS","703304227063910","07412562231",,"2018-06-26","CAROLINE DO NASCIMENTO COUTINHO BECKMAM","232665","2019-02-19","2019-12","13",,,,,,,,,,
"EMILY YASMIN PAULINO VIRIATO","898004886270753","07253803221",,"2015-09-02","GRACINEIDE PAULINO","223397","2019-11-18","2019-12","13",,,,"65.7","1.63",,,,,
"HEITOR YUNEIKY RIBEIRO CADETE","704803009163045","07439004213",,"2018-08-01","MARA RIBEIRO DA SILVA","208584","2019-04-24","2019-12","13",,,,,,,,,,
"HEITOR YUNEIKY RIBEIRO CADETE","704803009163045","07439004213",,"2018-08-01","MARA RIBEIRO DA SILVA","208584","2019-11-01","2019-12","13",,,,,,,,,,
"RAFAEL NASCIMENTO LIMA","701701298158970","07739806285",,"2014-10-30","DELVINA NASCIMENTO DA SILVA","224300","2018-09-25","2019-12","13",,,,,,,,,,
"RAFAEL NASCIMENTO LIMA","701701298158970","07739806285",,"2014-10-30","DELVINA NASCIMENTO DA SILVA","224300","2018-10-03","2019-12","13",,,,,,,,,,
"RAFAEL NASCIMENTO LIMA","701701298158970","07739806285",,"2014-10-30","DELVINA NASCIMENTO DA SILVA","224300","2019-02-25","2019-12","13",,,,,,,,,,
"JONAS ARTUR DE OLIVEIRA","702402503792526","07538699260",,"2017-05-07","CAMILA OLIVEIRA DE SOUSA","224877","2019-08-13","2019-12","13",,,,"64.9","1.69",,,,,
"JONAS ARTUR DE OLIVEIRA","702402503792526","07538699260",,"2017-05-07","CAMILA OLIVEIRA DE SOUSA","224877","2019-10-08","2019-12","13",,,,,,,,,,
"JONAS ARTUR DE OLIVEIRA","702402503792526","07538699260",,"2017-05-07","CAMILA OLIVEIRA DE SOUSA","224877","2019-11-26","2019-12","13",,,,,,,,,,
"JAMILLE NADJA PEREIRA LIMA","898005134626512",,,"2016-06-28","THAIS CIDA CUNHA PEREIRA","209213","2018-12-04","2019-12","13",,,,"36","1.37",,,,,
"LUIZA VITORIA VERAS SAMPAIO","707409038745271","03765159298",,"2013-06-15","EDNARA RIBEIRO VERAS","238838","2019-04-09","2019-12","13",,,,,,,,,,
"LISABELY PINHO BARBOSA","898003972580918","06956969203",,"2013-04-03","ELISANGELA BARBOSA DE PINHO","241149","2018-11-01","2019-12","13",,,,,,,,,,
"LISABELY PINHO BARBOSA","898003972580918","06956969203",,"2013-04-03","ELISANGELA BARBOSA DE PINHO","241149","2018-11-08","2019-12","13",,,,,,,,,,
"LISABELY PINHO BARBOSA","898003972580918","06956969203",,"2013-04-03","ELISANGELA BARBOSA DE PINHO","241149","2019-06-03","2019-12","13",,,,"16.7",,,,,,
"LISABELY PINHO BARBOSA","898003972580918","06956969203",,"2013-04-03","ELISANGELA BARBOSA DE PINHO","241149","2019-02-18","2019-12","13",,,,"16.4","1.02",,,,,
"LISABELY PINHO BARBOSA","898003972580918","06956969203",,"2013-04-03","ELISANGELA BARBOSA DE PINHO","241149","2019-02-18","2019-12","13",,,,,,,,,,
"JULIO PIETTRO SILVA LIMA","709203276036831","07462335239",,"2018-05-16","LUCILDA SIMAO DE LIMA","226377","2019-04-24","2019-12","13",,,,,,,,,,
"DANIEL PACHECO BENICIO","898005121512351","05497341209",,"2015-05-02","LENILCE DA SILVA BENICIO","210197","2019-07-02","2019-12","13",,,,,,,,,,
"JESUS ALEJANDRO RODROGUEZ GUTIERREZ","898005857197467",,,"2013-11-16","ANGELYS COROMOTO","211045","2018-08-27","2019-12","13",,,,"57",,,,,,
"BARBARA ELEN SILVA DE OLIVEIRA","702406580837524","07240879232",,"2018-05-07","NASILIA DE CENA SILVA","206012","2019-10-14","2019-12","13",,,,"87.4",,,,,,
"WILLIAM MATHEUS DE FREITAS SOUZA","708002337954323","07464189221",,"2014-06-26","JESSICA DE FREITAS SANTOS","234171","2018-10-18","2019-12","13",,,,,,,,,,
"FABRICIO VALCACIO FERREIRA","700003461524500","04257921293",,"2013-07-25","MITHELLE VALCACIO FERREIRA","234390","2019-08-05","2019-12","13",,,,,,,,,,
"NICOLAS NEHEMIA CESAR BARRIOS","898005862101383","71316207188",,"2014-06-02","MARIELA NAZAREHT BARRIOS CEDENO","209186","2019-11-29","2019-12","13",,,,,,,,,,
"LUISA VITORIA MEDEIROS MENEZES","898004531996692",,,"2014-11-09","PATRICIA MARTINS DE MEDEIROS","223368","2019-02-11","2019-12","13",,,,,,,,,,
"ANA PEREIRA COUTO MIRANDA","898005883696211","07452692225",,"2018-08-08","THAMIRES PEREIRA COUTO MIRANDA","234604","2019-02-07","2019-12","13",,,,"14.7",,,,,,
"ARTHUR DAVIA DIAS PENHA",,,,"2016-04-20","MARIA KAROLINI FERREIRA CANDIDA DIAS","199669","2018-09-25","2019-12","13",,,,,,,,,,
"LUCAS GOULART DAMASCENO","703206606906595","04543618238",,"2014-12-20","KELLY GOULART CARVALHO","201857","2019-06-18","2019-12","13",,,,,,,,,,
"IGOR RAYAN DOS SANTOS","898004176943027",,,"2014-03-14","PHATRICIA PEREIRA DE SOUZA","205448","2018-08-27","2019-12","13",,,,"55.8",,,,,,
"IGOR RAYAN DOS SANTOS","898004176943027",,,"2014-03-14","PHATRICIA PEREIRA DE SOUZA","205448","2019-05-29","2019-12","13",,,,,,,,,,
"IGOR RAYAN DOS SANTOS","898004176943027",,,"2014-03-14","PHATRICIA PEREIRA DE SOUZA","205448","2019-02-19","2019-12","13",,,,,,,,,,
"PEDRO MARINHEIRO DA SILVA LIRA","898005833158623","06808721246",,"2018-01-12","ELINE MARINHEIRO DA SILVA","209462","2019-03-14","2019-12","13",,,,,,,,,,
"GABRIEL ANTHONY MELVILLE ARAUJO","708206122113644","04614988202",,"2015-02-04","KIMBERLLY ROSA MELVILLE STOJAN","223956","2018-09-24","2019-12","13",,,,"76.3",,,,,,
"RICARDO RODOLFO DOS SANTOS FERNANDES","898005855524452",,,"2017-04-12","SIMONE FERNANDES MACIEL","224009","2019-01-04","2019-12","13",,,,,,,,,,
"THALISOM DA SILVA RODRIGUES","898004163292235",,,"2013-02-20","NATALIA DA SILVA","235574","2018-10-19","2019-12","13",,,,"55.7","1.54",,,,,
"JENNYVERT ARANZA SECO ARIAS","898005884336138",,,"2014-06-15","JENNESSYS KATHERINE ARIAS NAVAS","210992","2018-08-27","2019-12","13",,,,,,,,,,
"MIGUEL OFILA DE SOUSA","898004542400923",,,"2014-07-24","MELISSA THAINE DE SOUSA OFILA","216655","2018-09-06","2019-12","13",,,,"32.1","1.39",,,,,
"LETICIA DOS REIS RODRIGUES","708000863735320","06971240294",,"2018-02-13","TATIANA PEREIRA DOS REIS","210870","2018-08-27","2019-12","13",,,,,,,,,,
"BRYANDA MYRELLA MAGALHAES MATEUS","898004870436126",,,"2015-02-11","ISLANE DA SILVA MAGALHAES","210908","2018-08-27","2019-12","13",,,,"68",,,,,,
"CARLOS SANTIAGO CUMANA MARCHAN","898005895015532","70702848298",,"2014-04-20","ELMARY BETANIA MARCHAN DE CUMANA","235803","2019-07-10","2019-12","13",,,,,,,,,,
"ALEJANDRO ENRIQUE CENTENO PERDOMO","703405295448210","70677244223",,"2014-09-14","DANIELA ALEJANDRA PERDOMO PEREZ","211216","2018-10-02","2019-12","13",,,,,,,,,,
"DAVI MATHEUS COSTA SILVA","709808001888593","04381239210",,"2014-10-14","ARLETE COSTA SILVA","211454","2019-01-29","2019-12","13",,,,,,,,,,
"DAVI MATHEUS COSTA SILVA","709808001888593","04381239210",,"2014-10-14","ARLETE COSTA SILVA","211454","2019-02-15","2019-12","13",,,,,,,,,,
"WILIANNYS SOFIA TRILLO PARRA","898005164422079",,,"2017-05-01","SOL MAR PARRA ZERPA","226012","2018-10-08","2019-12","13",,,,"18.1","1.08",,,,,
"WILIANNYS SOFIA TRILLO PARRA","898005164422079",,,"2017-05-01","SOL MAR PARRA ZERPA","226012","2019-11-08","2019-12","13",,,,"21.6","1.12",,,,,
"JHONATHAN CHRISTHOPHER DA ENCARNACAO FERREIRA","702802659741860","06026887288",,"2015-05-10","ISLANY JULIANE DA ENCARNACAO FERREIRA","236589","2019-11-27","2019-12","13",,,,,,,,,,
"LETHICIA KHIARA BENTO DA SILVA BOIA","700504737047155",,"23683379568","2014-03-22","REBECA ROBERTA BENTO DA SILVA","225918","2018-09-27","2019-12","13",,,,,,,,,,
"LETHICIA KHIARA BENTO DA SILVA BOIA","700504737047155",,"23683379568","2014-03-22","REBECA ROBERTA BENTO DA SILVA","225918","2019-01-07","2019-12","13",,,,,,,,,,
"MARIA CLARA CASTRO SILVA","700201492685928","07529378201",,"2018-08-12","BEATRIZ CASTRO NASCIMENTO","225994","2019-04-11","2019-12","13",,,,,,,,,,
"CLARA VITORIA AQUINO DE LIMA GOMES","700003584365001",,,"2014-04-25","TYANNE MECIAS AQUINO GOMES","211702","2018-08-28","2019-12","13",,,,,,,,,,
"INACIO RAIMUNDO ALVES NETO","898004888067963",,,"2015-11-26","MARIA DO SOCORRO DE SOUSA","226867","2019-10-04","2019-12","13",,,,,,,,,,
"SOFIA DEL VALLE SALAZAR GUZMAN","898005896307421",,,"2016-02-29","YOSELIS DEL CARMEN GUZMAN GUZMAN","237278","2019-02-19","2019-12","13",,,,,,,,,,
"JOSE COSTA MELO","706906199981133","07368708221",,"2016-10-06","CHALINA COSTA GOMES","199606","2018-09-10","2019-12","13",,,,,,,,,,
"JOSE COSTA MELO","706906199981133","07368708221",,"2016-10-06","CHALINA COSTA GOMES","199606","2018-10-23","2019-12","13",,,,"67.5",,,,,,
"JOSE COSTA MELO","706906199981133","07368708221",,"2016-10-06","CHALINA COSTA GOMES","199606","2018-11-05","2019-12","13",,,,"68.8",,,,,,
"JOSE COSTA MELO","706906199981133","07368708221",,"2016-10-06","CHALINA COSTA GOMES","199606","2018-11-21","2019-12","13",,,,,,,,,,
"JOSE COSTA MELO","706906199981133","07368708221",,"2016-10-06","CHALINA COSTA GOMES","199606","2019-03-29","2019-12","13",,,,"70.4",,,,,,
"JOSE COSTA MELO","706906199981133","07368708221",,"2016-10-06","CHALINA COSTA GOMES","199606","2019-01-04","2019-12","13",,,,"70.5",,,,,,
"JOSE COSTA MELO","706906199981133","07368708221",,"2016-10-06","CHALINA COSTA GOMES","199606","2019-01-18","2019-12","13",,,,"70.1",,,,,,
"JOSE COSTA MELO","706906199981133","07368708221",,"2016-10-06","CHALINA COSTA GOMES","199606","2019-07-15","2019-12","13",,,,,,,,,,
"JOSE COSTA MELO","706906199981133","07368708221",,"2016-10-06","CHALINA COSTA GOMES","199606","2019-03-13","2019-12","13",,,,,,,,,,
"AUGUSTO FARUK VALE DOS SANTOS","700203996312922","07329204269",,"2014-10-21","ILZIANE VALE DE SOUZA","212753","2018-08-29","2019-12","13",,,,,,,,,,
"AUGUSTO FARUK VALE DOS SANTOS","700203996312922","07329204269",,"2014-10-21","ILZIANE VALE DE SOUZA","212753","2019-08-12","2019-12","13",,,,,,,,,,
"NANDO MIGUEL SCALABRIN DE OLIVEIRA","898004928666862",,,"2015-09-18","GEISYKELEN CRISTINA GUIMARAES","212763","2019-10-18","2019-12","13",,,,,,,,,,
"NANDO MIGUEL SCALABRIN DE OLIVEIRA","898004928666862",,,"2015-09-18","GEISYKELEN CRISTINA GUIMARAES","212763","2019-09-11","2019-12","13",,,,,,,,,,
"JOAQUIN PAOLINI DANTAS","898005137113133",,,"2016-07-08","YLUSKA DANTAS MEDEIROS","212906","2019-03-01","2019-12","13",,,,,,,,,,
"CARLOS EDUARDO PALACIOS GIL","898005871094475",,,"2015-06-14","YULAIDYS ORIANNA GIL MUNDARAIN","227286","2018-10-01","2019-12","13",,,,,,,,,,
"DAVI RICARDO NASCIMENTO MACEDO","898004600883715","04610347270",,"2015-01-27","LUCIMARA SIMPLICIO NASCIMENTO","227311","2018-10-01","2019-12","13",,,,"36.4","1.6",,,,,
"DAVI RICARDO NASCIMENTO MACEDO","898004600883715","04610347270",,"2015-01-27","LUCIMARA SIMPLICIO NASCIMENTO","227311","2019-01-28","2019-12","13",,,,"40","1.63",,,,,
"NIUMAN ALEXANDER GONZALEZ RAMIREZ","898005880043284",,,"2015-12-07","ROSMARY JOSEFINA RAMIREZ PEREZ","203019","2019-10-03","2019-12","13",,,,,,,,,,
"HILLARY SOPHIA DO NASCIMENTO ALVES","708909719532213","05350785281",,"2014-12-09","CIBELE DO NASCIMENTO ALVES","213170","2018-08-30","2019-12","13",,,,,,,,,,
"LUZ DE LOS ANGELES PRADA YANEZ","898005884527685",,,"2013-07-26","YURGUARIS SELENNE YANEZ","213215","2018-11-05","2019-12","13",,,,,,,,,,
"LUZ DE LOS ANGELES PRADA YANEZ","898005884527685",,,"2013-07-26","YURGUARIS SELENNE YANEZ","213215","2018-12-12","2019-12","13",,,,,,,,,,
"FILHO DE WELLEN KETLEN MESSIAS DOS SANTOS","898005801522958",,,"2017-08-14","WELLEN KETLEN MESSIAS DOS SANTOS","228087","2018-10-26","2019-12","13",,,,"27.8","1.3",,,,,
"KEYLIS ALEJANDRA CEDENO ALVAREZ","898005892549749",,,"2017-07-21","LICARLI MARIA ALVAREZ RENGEL","228108","2018-10-02","2019-12","13",,,,"63.1",,,,,,
"KEYLIS ALEJANDRA CEDENO ALVAREZ","898005892549749",,,"2017-07-21","LICARLI MARIA ALVAREZ RENGEL","228108","2018-10-16","2019-12","13",,,,"62.5",,,,,,
"STHEPHANYA MARGARITA RODRIGUEZ","898005868035528",,,"2017-12-15","JACKELINES MARTINEZ RAVELO","228117","2019-05-22","2019-12","13",,,,,,,,,,
"HEITOR SAMUEL HENRIQUE RODRIGUES","709203253784033","07399139210",,"2018-07-06","THALITA RODRIGUES DE AGUIAR","238079","2018-10-25","2019-12","13",,,,,,,,,,
"HELOIZE VITORIA CARVALHO DA SILVA","704007801787363","06914229236",,"2013-06-12","POLIANA CARVALHO DA COSTA","238090","2018-12-04","2019-12","13",,,,,,,,,,
"HELOIZE VITORIA CARVALHO DA SILVA","704007801787363","06914229236",,"2013-06-12","POLIANA CARVALHO DA COSTA","238090","2019-03-22","2019-12","13",,,,,,,,,,
"HELOIZE VITORIA CARVALHO DA SILVA","704007801787363","06914229236",,"2013-06-12","POLIANA CARVALHO DA COSTA","238090","2019-08-26","2019-12","13",,,,,,,,,,
"HELOIZE VITORIA CARVALHO DA SILVA","704007801787363","06914229236",,"2013-06-12","POLIANA CARVALHO DA COSTA","238090","2019-11-14","2019-12","13",,,,"66.2",,,,,,
"MARIA EDUARDA BARROS LIMA","706307665393080","04876417288",,"2014-09-26","ADRIANNA DE ALMEIDA BARROS","205334","2018-08-14","2019-12","13",,,,,,,,,,
"CALEB FARIAS BARBOSA","701408680769133",,,"2015-09-21","MICHELE FARIAS BARBOSA","214248","2018-10-09","2019-12","13",,,,"86",,,,,,
