"NOME","CNS","CPF","PIS","DATA_NASCIMENTO","NOME_MAE","ID_ORIGEM","DATA_EVENTO","COMPETENCIA","ID_EVENTO_ORIGEM","STATUS","DATA_INATIVACAO","GESTACAO","PESO","ALTURA","DPP","DUM","SEMANA_GESTACAO","UBS","PROFISSIONAL"
"MICHELLE APARICIO PINTO","704607687456329","06041870250",,"2004-01-20","MEZIAS APARICIO PINTO","224153","2018-12-14","2019-12","1","ATIVO",,,,,"2019-04-22","2018-07-15",,"UNIDADE BASICA DE SAUDE ARMINDA GOMES",
"LEUDIANE LEITE FREIRE","702802685095660","90485262215",,"1987-03-04","TEREZINHA LEITE SILVA","224199","2018-10-03","2019-12","1","ATIVO",,,,,"2019-04-04","2018-06-27",,"UNIDADE BASICA DE SAUDE OLENKA MACELLARO THOME VIEIRA",
"DELCIANE SOUSA DA CAMARA DIAS","707800689864218","84392010287",,"1982-09-24","MARIA GORETH SOUSA DA CAMARA","224225","2018-09-24","2019-12","1","ATIVO",,,,,"2018-10-11","2018-01-04",,"UNIDADE BASICA DE SAUDE OLENKA MACELLARO THOME VIEIRA",
"JESSIKA RAYANNE LEO PONTES","708608516381980","95963162220",,"1990-11-01","JOSELITA MARIA LEO","224298","2018-11-28","2019-12","1","ATIVO",,,,,"2019-05-24","2018-08-17",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"ELIZAMARA DA SILVA OLIVEIRA","709603637359173","01412897246","16140107653","1997-09-01","ELISANGELA DA SILVA NASCIMENTO","224323","2018-10-25","2019-12","1","ATIVO",,,,,"2019-04-14","2018-07-07",,"UNIDADE BASICA DE SAUDE BURITIS",
"NATHALIA DA SILVA","705004082255058","05709844241",,"2000-02-09","SUZANA DA SILVA","224361","2018-09-17","2019-12","1","ATIVO",,,,,"2018-10-12","2018-01-05",,"UNIDADE BASICA DE SAUDE OLENKA MACELLARO THOME VIEIRA",
"YASMIN ALVES VALENTIN","898004136065754",,,"2003-01-20","REGILELENE A DOS SANTOS","224421","2018-11-08","2019-12","1","ATIVO",,,,,"2019-05-20","2018-08-13",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"YASMIN ALVES VALENTIN","898004136065754",,,"2003-01-20","REGILELENE A DOS SANTOS","224421","2018-11-08","2019-12","1","ATIVO",,,,,"2019-05-20","2018-08-13",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"TAINARA DA SILVA BATISTA","709606679291472","53871081272",,"1991-10-17","SIMONE SILVA DOS SANTOS","224423","2018-11-27","2019-12","1","ATIVO",,,,,"2019-06-22","2018-09-15",,"UNIDADE BASICA DE SAUDE CINTURAO VERDE",
"TAINARA DA SILVA BATISTA","709606679291472","53871081272",,"1991-10-17","SIMONE SILVA DOS SANTOS","224423","2019-05-24","2019-12","1","ATIVO",,,,,"2019-06-22","2018-09-15",,"UNIDADE BASICA DE SAUDE CINTURAO VERDE",
"ROSEANE DA SILVA MAXIMIANO","709208287236637","02196569240","20204350659","1994-10-31","ROSENILDE DA SILVA MAXIMIANO","224441","2019-11-18","2019-12","1","ATIVO",,,,,"2020-06-20","2019-09-13",,"UNIDADE BASICA DE SAUDE DR. DALMO SILVA FEITOSA",
"GENESIS ANDREINA","898005857291978",,,"1998-10-10","BETTY AMADA","224479","2018-09-17","2019-12","1","ATIVO",,,,,"2019-05-08","2018-08-01",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"SILVANA JOSE DA SILVA","705007465573152","93748159234","16539106360","1988-12-13","LEONITA MANDUCA DA SILVA","224486","2018-10-23","2019-12","1","ATIVO",,,,,"2019-04-13","2018-07-06",,"UNIDADE BASICA DE SAUDE 13 DE SETEMBRO",
"GERLANE SILVA DE SOUSA","701409691503432","02903975299",,"1996-06-08","MARIA DO SOCORRO PINHEIRO DA SILVA","224494","2018-09-26","2019-12","1","ATIVO",,,,,"2019-01-02","2018-03-26",,"UNIDADE BASICA DE SAUDE DR. DALMO SILVA FEITOSA",
"MARCELLY HEIMELLY RESENDE DOS SANTOS","700802938353186","05390469224",,"2002-03-26","FRANCIRLEY RESENDE BATISTA","224533","2019-04-15","2019-12","1","INATIVO",,,,,"2019-03-27","2018-06-20",,"UNIDADE BASICA DE SAUDE BURITIS",
"SOL MAR PARRA ZERPA","707006863649030","70524954224",,"1999-07-09","IRYSOL ZERPA DE PARRA","224536","2019-09-04","2019-12","1","ATIVO",,,,,"2020-01-09","2019-04-02",,"UNIDADE BASICA DE SAUDE ASA BRANCA",
"MARIA EDUARDA GAMA CARNEIRO","898003246910792","04754497201","16508566998","2001-01-16","CELIA GAMA DE SOUZA","224544","2019-01-29","2019-12","1","ATIVO",,,,,"2019-09-05","2018-11-28",,"UNIDADE BASICA DE SAUDE RUBELDIMAR MAIA DE A. CRUZ",
"CINTHIA MOISES DA SILVA","701101848963280","70197540236",,"1998-04-22","MARILENE MOISES DE PAULA","224602","2018-10-26","2019-12","1","INATIVO",,,,,"2019-03-24","2018-06-17",,"UNIDADE BASICA DE SAUDE ARMINDA GOMES",
"SOL MAYRA MUNOZ","898005890727526",,,"1997-06-01","MAIRA ALEJANDRA MUNOZ","224606","2018-11-06","2019-12","1","ATIVO",,,,,"2019-04-21","2018-07-14",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"ISMALIA DE LIMA RAPOSO","700006933025009","70187688290",,"1998-02-25","ZILMARA IZIDIO RAPOSO","224649","2019-08-21","2019-12","1","ATIVO",,,,,"2020-01-10","2019-04-03",,"UNIDADE BASICA DE SAUDE RAIAR DO SOL",
"JENNIFER DEL VALLE DIAZ","898005907678293",,,"1994-06-15","MARI CARMEN DIAZ VIVINAS","224650","2018-10-19","2019-12","1","ATIVO",,,,,"2019-06-12","2018-09-05",,"UNIDADE BASICA DE SAUDE PRICUMA",
"JENNIFER DEL VALLE DIAZ","898005907678293",,,"1994-06-15","MARI CARMEN DIAZ VIVINAS","224650","2019-10-31","2019-12","1","ATIVO",,,,,"2019-06-12","2018-09-05",,"UNIDADE BASICA DE SAUDE BURITIS",
"ALEJANDRA DEL VALLE MONROY SERRANO","704401319941110","70802958230",,"1999-10-03","ANA TERESA SERRANO MOYA","224686","2019-10-30","2019-12","1","ATIVO",,,,,"2020-05-22","2019-08-15",,"UNIDADE BASICA DE SAUDE SAO VICENTE",
"YLORRANNE FERREIRA COSTA RODRIGUES","707400062407579","01094088293",,"1993-12-01","REGIANE FERREIRA COSTA RODRIGUES","224724","2018-10-01","2019-12","1","ATIVO",,,,,"2019-02-28","2018-05-21",,"UNIDADE BASICA DE SAUDE ASA BRANCA",
"YLORRANNE FERREIRA COSTA RODRIGUES","707400062407579","01094088293",,"1993-12-01","REGIANE FERREIRA COSTA RODRIGUES","224724","2019-06-04","2019-12","1","ATIVO",,,,,"2019-02-28","2018-05-21",,"UNIDADE BASICA DE SAUDE ASA BRANCA",
"FABIANA CAROLINA LEZAMA SARAGOZA","898005890995156",,,"1999-09-18","YRADI SARAGOZA LEZAMA","224783","2018-10-10","2019-12","1","ATIVO",,,,,"2019-01-19","2018-04-12",,"UNIDADE BASICA DE SAUDE 13 DE SETEMBRO",
"BLANCA ESTEFANI GOMEZ LISTA","898005875394104","71339966182",,"1988-09-10","RUTH NOHEMI LISTA DE GOMEZ","224806","2018-09-17","2019-12","1","ATIVO",,,,,"2019-02-23","2018-05-16",,"UNIDADE BASICA DE SAUDE TANCREDO NEVES",
"BLANCA ESTEFANI GOMEZ LISTA","898005875394104","71339966182",,"1988-09-10","RUTH NOHEMI LISTA DE GOMEZ","224806","2019-06-27","2019-12","1","ATIVO",,,,,"2019-02-23","2018-05-16",,"UNIDADE BASICA DE SAUDE TANCREDO NEVES",
"INGRID BARBOSA DE OLIVEIRA","702909517492971","01445512254",,"1991-05-22","IGREIA DOS SANTOS BARBOSA","224809","2018-09-17","2019-12","1","ATIVO",,,,,"2019-03-28","2018-06-21",,"UNIDADE BASICA DE SAUDE TANCREDO NEVES",
"YOLISBEL DEL CARMEN GUZMAN JIMENEZ","708203155584449","70676460224",,"1979-11-18","MAGDA CRISTINA JIMENEZ DE GUZMAN","224823","2019-10-09","2019-12","1","ATIVO",,,,,"2020-03-16","2019-06-09",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"MIRANDA JOSE ALVINO RIVAS","705507448432010","70711797277",,"1999-09-27","OLGA MARINA RIVAS","224864","2019-10-18","2019-12","1","ATIVO",,,,,"2020-01-04","2019-03-28",,"UNIDADE BASICA DE SAUDE LIBERDADE",
"RAQUEL SALAZAR DA SILVA","703403574143600","03522066243","16648879778","1997-11-29","NELTELINA DA SILVA SALAZAR","224995","2018-09-25","2019-12","1","ATIVO",,,,,"2019-05-13","2018-08-06",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"RAQUEL SALAZAR DA SILVA","703403574143600","03522066243","16648879778","1997-11-29","NELTELINA DA SILVA SALAZAR","224995","2019-06-27","2019-12","1","ATIVO",,,,,"2019-05-13","2018-08-06",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"LUISANA ALEJANDRA CARRENO DOMINGUEZ","898005849098897",,,"1996-05-16","LISVECHT JOSEFINA DOMIGUEZ","225028","2019-04-05","2019-12","1","ATIVO",,,,,"2019-10-31","2019-01-24",,"UNIDADE BASICA DE SAUDE RUBELDIMAR MAIA DE A. CRUZ",
"LUISANA ALEJANDRA CARRENO DOMINGUEZ","898005849098897",,,"1996-05-16","LISVECHT JOSEFINA DOMIGUEZ","225028","2019-08-13","2019-12","1","ATIVO",,,,,"2019-10-31","2019-01-24",,"UNIDADE BASICA DE SAUDE RUBELDIMAR MAIA DE A. CRUZ",
"KETY SOUZA DE MORAES","700400955391343","04103463228","16450947250","1998-05-25","IVANILDE DE SOUZA","225034","2019-01-17","2019-12","1","ATIVO",,,,,"2019-07-04","2018-09-27",,"UNIDADE BASICA DE SAUDE BURITIS",
"THAYLANE CRISTINA FONSECA DE ALMEIDA","706006828108144","06226870265","20746109150","2003-01-21","EUZINETE FONSECA ROCHA","225052","2019-05-23","2019-12","1","ATIVO",,,,,"2019-10-30","2019-01-23",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"JULHA THAIZ XAVIER DOS SANTOS","700004146445307","03983643205","20750450244","1998-12-29","CLEMILDA DO NASCIMENTO XAVIER","225136","2019-10-14","2019-12","1","ATIVO",,,,,"2019-11-23","2019-02-16",,"UNIDADE BASICA DE SAUDE JORGE ANDRE GURJAO VIEIRA",
"VITORIA DA SILVA MOURA","708409724636867","02926159226",,"1996-05-29","YAMILE IACIARA DA SILVA GUEDES","225162","2019-07-25","2019-12","1","ATIVO",,,,,"2020-02-29","2019-05-24",,"UNIDADE BASICA DE SAUDE BURITIS",
"YORGELIS ALEJANDRA VERGARA APONTE","898005888077307",,,"1999-03-09","ARELYS YAZMIN APONTE","225173","2019-05-24","2019-12","1","ATIVO",,,,,"2019-11-16","2019-02-09",,"UNIDADE BASICA DE SAUDE RUBELDIMAR MAIA DE A. CRUZ",
"GENESIS MARILEL LOZADA AGUAS","898005822041266",,,"1994-09-04","JAIRA MARIA","225189","2019-01-11","2019-12","1","ATIVO",,,,,"2019-07-05","2018-09-28",,"UNIDADE BASICA DE SAUDE IONE SANTIAGO",
"ANGELA ONICA DINAH ANDREW","898004806522335",,,"1993-06-21","IVETH INGRID PIO","225216","2019-01-24","2019-12","1","ATIVO",,,,,"2019-06-27","2018-09-20",,"UNIDADE BASICA DE SAUDE ASA BRANCA",
"PALOMA INGRID COSTA SILVA","708004577123630","90730933253",,"1997-02-26","JOELMA SOUZA COSTA","225217","2018-10-29","2019-12","1","ATIVO",,,,,"2019-04-14","2018-07-07",,"UNIDADE BASICA DE SAUDE TANCREDO NEVES",
"RAQUEL DE ALCANTARA","708902735802517","54411777215","16643987726","1998-11-02","ADELINA DA SILVA ALCANTARA","225220","2018-10-04","2019-12","1","ATIVO",,,,,"2019-04-10","2018-07-03",,"UNIDADE BASICA DE SAUDE RUBELDIMAR MAIA DE A. CRUZ",
"RAQUEL DE ALCANTARA","708902735802517","54411777215","16643987726","1998-11-02","ADELINA DA SILVA ALCANTARA","225220","2018-10-04","2019-12","1","ATIVO",,,,,"2019-04-10","2018-07-03",,"UNIDADE BASICA DE SAUDE RUBELDIMAR MAIA DE A. CRUZ",
"XAIANE DE OLIVEIRA CASTRO","705007088623752","04820810235","16689313493","2002-03-29","ROSANGELA DA SILVA CASTRO","225236","2018-09-26","2019-12","1","INATIVO",,,,,"2018-12-19","2018-03-12",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"KARLA JOSELIN GOTTA ALVES","898005140878293",,,"2001-10-02","ANDREIA JOSELLE ALVES","225250","2018-09-26","2019-12","1","ATIVO",,,,,"2019-05-06","2018-07-30",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"OTHELIA CONJITA DESOUGA","898005891216258",,,"1996-04-20","BIBIANA BENTO","225275","2018-10-16","2019-12","1","ATIVO",,,,,"2020-04-22","2019-07-15",,"UNIDADE BASICA DE SAUDE 13 DE SETEMBRO",
"OTHELIA CONJITA DESOUGA","898005891216258",,,"1996-04-20","BIBIANA BENTO","225275","2019-10-09","2019-12","1","ATIVO",,,,,"2020-04-22","2019-07-15",,"UNIDADE BASICA DE SAUDE 13 DE SETEMBRO",
"YELSIRETT TERESA MAURERA ARREZA","898005873410048",,,"1993-11-06","MAIARA ARREZA","225350","2019-10-07","2019-12","1","ATIVO",,,,,"2020-02-01","2019-04-24",,"UNIDADE BASICA DE SAUDE LIBERDADE",
"NOEMI CAROLINA PALACIO GUILERA","898005891225478",,,"1987-04-22","AURA GUZMAN","225356","2019-05-09","2019-12","1","ATIVO",,,,,"2019-07-04","2018-09-27",,"UNIDADE BASICA DE SAUDE BURITIS",
"NOEMI CAROLINA PALACIO GUILERA","898005891225478",,,"1987-04-22","AURA GUZMAN","225356","2019-04-18","2019-12","1","ATIVO",,,,,"2019-07-04","2018-09-27",,"UNIDADE BASICA DE SAUDE BURITIS",
"MAYARA DA SILVA","703003885922370","00388158263","16444871620","1992-02-20","IVONE CLEMENTE DA SILVA","225392","2018-09-24","2019-12","1","ATIVO",,,,,"2019-04-30","2018-07-24",,"UNIDADE BASICA DE SAUDE HELIO MACEDO",
"MAYARA DA SILVA","703003885922370","00388158263","16444871620","1992-02-20","IVONE CLEMENTE DA SILVA","225392","2019-08-12","2019-12","1","ATIVO",,,,,"2019-04-30","2018-07-24",,"UNIDADE BASICA DE SAUDE HELIO MACEDO",
"MARLYN JOSE PEINADO MARTINEZ","898005891235554",,,"1998-07-16","MARYLIN MARTINEZ","225393","2018-09-18","2019-12","1","ATIVO",,,,,"2018-11-12","2018-02-05",,"UNIDADE BASICA DE SAUDE PRICUMA",
"MARISELA DEL VALLE MARCANO ALVAREZ","898005882966711","70679055240",,"1979-11-15","ROSA MARGARITA ALVAREZ","225410","2019-10-14","2019-12","1","ATIVO",,,,,"2020-04-24","2019-07-17",,"UNIDADE BASICA DE SAUDE 13 DE SETEMBRO",
"FRANCISCA OZILANDIA DA SILVA CORREA","702506342375336","99691698234",,"1986-09-19","MARIA OZILEIDE DA SILVA CORREA","225424","2018-09-27","2019-12","1","INATIVO",,,,,"2019-03-27","2018-06-20",,"UNIDADE BASICA DE SAUDE DR. DALMO SILVA FEITOSA",
"ROSANA PEREIRA VIANA","702606258349442","81060190206",,"1986-06-09","RAQUEL PEREIRA CABRAL","225430","2018-11-13","2019-12","1","ATIVO",,,,,"2019-04-28","2018-07-21",,"UNIDADE BASICA DE SAUDE 13 DE SETEMBRO",
"JOYCIANNE LEMOS DE ARAUJO","702902575364178","01908503297",,"1992-07-15","DALCINIRA MANCINHO DE LEMOS","225435","2018-10-09","2019-12","1","INATIVO",,,,,"2019-03-12","2018-06-05",,"UNIDADE BASICA DE SAUDE DR. DALMO SILVA FEITOSA",
"LUZENIR FERREIRA DA SILVA","705001200013358","76385523268","12650426669","1983-01-30","GERTRUDES DA SILVA","225439","2018-09-25","2019-12","1","ATIVO",,,,,"2019-03-27","2018-06-20",,"UNIDADE BASICA DE SAUDE RUBELDIMAR MAIA DE A. CRUZ",
"EMILY MARIA LOPES E SILVA","709805003875690","03370864274",,"1998-06-26","GEISA COSTA E SILVA","225444","2018-09-25","2019-12","1","ATIVO",,,,,"2019-04-13","2018-07-06",,"UNIDADE BASICA DE SAUDE CAMBARA",
"ELMATHA BAZILE","705000649540358","70417084200",,"1982-09-28","JEMENE LADIN","225470","2018-11-23","2019-12","1","ATIVO",,,,,"2019-04-22","2018-07-15",,"UNIDADE BASICA DE SAUDE PRICUMA",
"ELMATHA BAZILE","705000649540358","70417084200",,"1982-09-28","JEMENE LADIN","225470","2019-07-01","2019-12","1","ATIVO",,,,,"2019-04-22","2018-07-15",,"UNIDADE BASICA DE SAUDE PRICUMA",
"MEIRE DE MATOS RODRIGUES","705005623746654","93503024204",,"1988-03-08","DEUZUINA ALEXANDRE DE MATOS","225529","2018-11-29","2019-12","1","ATIVO",,,,,"2018-12-22","2018-03-15",,"UNIDADE BASICA DE SAUDE MECEJANA",
"YOLANDA CAROLINA CONTRERAS VALLS","704507342243216",,,"1987-06-24","YOLANDA DEL VALLE VALLS","225532","2019-03-19","2019-12","1","ATIVO",,,,,"2019-10-22","2019-01-15",,"UNIDADE BASICA DE SAUDE HELIO MACEDO",
"YOLANDA CAROLINA CONTRERAS VALLS","704507342243216",,,"1987-06-24","YOLANDA DEL VALLE VALLS","225532","2019-11-06","2019-12","1","ATIVO",,,,,"2019-10-22","2019-01-15",,"UNIDADE BASICA DE SAUDE HELIO MACEDO",
"KAMILA DOS SANTOS BISPO FEITOSA","704608103687024","00626501229",,"1997-01-31","ELISANGLA DOS SANTOS MACHADO","225533","2019-01-28","2019-12","1","ATIVO",,,,,"2019-04-26","2018-07-19",,"UNIDADE BASICA DE SAUDE OLENKA MACELLARO THOME VIEIRA",
"INES MARIA RODRIGUEZ AGUACHE","898005891239037",,,"1994-07-20","YRAIDA JOSEFINA AGUACHE GUARIMATE","225534","2018-09-18","2019-12","1","ATIVO",,,,,"2019-03-28","2018-06-21",,"UNIDADE BASICA DE SAUDE MECEJANA",
"GLORIANNY DEL CARMEN RAMIREZ BRITO","898005891259666",,,"1997-12-08","MARIA JESUS BRITO","225537","2019-01-17","2019-12","1","ATIVO",,,,,"2019-09-21","2018-12-14",,"UNIDADE BASICA DE SAUDE DR SILVIO LEITE",
"GLORIANNY DEL CARMEN RAMIREZ BRITO","898005891259666",,,"1997-12-08","MARIA JESUS BRITO","225537","2019-05-29","2019-12","1","ATIVO",,,,,"2019-09-21","2018-12-14",,"UNIDADE BASICA DE SAUDE DR SILVIO LEITE",
"ANAVELIS DEL VALLE JIMENEZ BOLIVAR","898005844893052",,,"2000-05-23","ANA DEL VALLE BOLIVAR","225613","2019-10-22","2019-12","1","ATIVO",,,,,"2020-05-14","2019-08-07",,"UNIDADE BASICA DE SAUDE DR. SILVIO LOFEGO BOTELHO",
"IVANETE ALFREDO VIANA","708004391387026","98943332220","16179928070","1986-10-29","MARINETE ALFREDO VIANA","225662","2018-12-07","2019-12","1","ATIVO",,,,,"2019-04-30","2018-07-23",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"IVANETE ALFREDO VIANA","708004391387026","98943332220","16179928070","1986-10-29","MARINETE ALFREDO VIANA","225662","2019-10-17","2019-12","1","ATIVO",,,,,"2019-04-30","2018-07-23",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"ELIANNY JOSEFINA FARINA BRITO","701003897176699",,,"1992-02-20","NORAIMA JOSEFINA BRITO GUTIERREZ","225668","2018-09-18","2019-12","1","ATIVO",,,,,"2020-03-01","2019-05-25",,"UNIDADE BASICA DE SAUDE RUBELDIMAR MAIA DE A. CRUZ",
"ELIANNY JOSEFINA FARINA BRITO","701003897176699",,,"1992-02-20","NORAIMA JOSEFINA BRITO GUTIERREZ","225668","2019-10-29","2019-12","1","ATIVO",,,,,"2020-03-01","2019-05-25",,"UNIDADE BASICA DE SAUDE RUBELDIMAR MAIA DE A. CRUZ",
"YORKELY SAIMAR YEMES CEDENO","898005885726134","70684915294",,"1997-12-01","IGDALIA ISABEL YEMES CEDENO","225825","2019-08-19","2019-12","1","INATIVO",,,,,"2020-04-22","2019-07-15",,"UNIDADE BASICA DE SAUDE DR. DALMO SILVA FEITOSA",
"ROSMARY DEL CARMEN URBINA ASTUDILLO","898005880527737",,,"1995-05-04","ROSA COROMOTO ASTUDILLO","225844","2018-10-22","2019-12","1","ATIVO",,,,,"2019-05-13","2018-08-06",,"UNIDADE BASICA DE SAUDE DR. DALMO SILVA FEITOSA",
"ROSMARY DEL CARMEN URBINA ASTUDILLO","898005880527737",,,"1995-05-04","ROSA COROMOTO ASTUDILLO","225844","2019-05-13","2019-12","1","ATIVO",,,,,"2019-05-13","2018-08-06",,"UNIDADE BASICA DE SAUDE DR. DALMO SILVA FEITOSA",
"ROSMARY DEL CARMEN URBINA ASTUDILLO","898005880527737",,,"1995-05-04","ROSA COROMOTO ASTUDILLO","225844","2019-05-13","2019-12","1","ATIVO",,,,,"2019-05-13","2018-08-06",,"UNIDADE BASICA DE SAUDE DR. DALMO SILVA FEITOSA",
"EDRIANE PEREIRA MARUAI","706808294563028","88617971215",,"1991-04-15","ADRIANA PEREIRA","225862","2018-11-13","2019-12","1","ATIVO",,,,,"2019-05-15","2018-08-08",,"UNIDADE BASICA DE SAUDE DR. DALMO SILVA FEITOSA",
"YANARA PEREZ DE ORNELLAS","898005817172684","70614351278",,"1989-08-02","MARIA ELVIRA DE ORNELLAS RUZ","225877","2019-05-20","2019-12","1","ATIVO",,,,,"2020-01-05","2019-03-29",,"UNIDADE BASICA DE SAUDE OLENKA MACELLARO THOME VIEIRA",
"ARIANNY ELINOR NUNEZ YNDRIAGO","898005889597371","70692266240",,"1997-02-18","LUZ MARY OSIRIS YNDRIAGO LEON","225939","2019-01-30","2019-12","1","ATIVO",,,,,"2019-09-20","2018-12-13",,"UNIDADE BASICA DE SAUDE MECEJANA",
"ARIANNY ELINOR NUNEZ YNDRIAGO","898005889597371","70692266240",,"1997-02-18","LUZ MARY OSIRIS YNDRIAGO LEON","225939","2019-07-19","2019-12","1","ATIVO",,,,,"2019-09-20","2018-12-13",,"UNIDADE BASICA DE SAUDE MECEJANA",
"THISSIANE SANTOS REIS","700007804889903","03817690207","20092186615","1997-12-14","LUCICLEIDE BORGES SANTOS","225966","2019-05-06","2019-12","1","ATIVO",,,,,"2019-11-01","2019-01-25",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"THISSIANE SANTOS REIS","700007804889903","03817690207","20092186615","1997-12-14","LUCICLEIDE BORGES SANTOS","225966","2019-08-16","2019-12","1","ATIVO",,,,,"2019-11-01","2019-01-25",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"JAINE FERREIRA DA SILVA","708400283443568","54661528204",,"1995-10-29","FRANCISCA FERREIRA DA SILVA","225967","2018-11-14","2019-12","1","ATIVO",,,,,"2019-05-02","2018-07-26",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"MARLICE DE SOUZA RODRIGUES","700205414426220","92665713268","16373824943","1988-02-25","OLINDA ALVES DE SOUZA","225972","2018-09-28","2019-12","1","ATIVO",,,,,"2019-04-23","2018-07-16",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"REGIANE JUSTINO","702906581492771","03188556233","16583281857","1989-09-26","REGINA JUSTINO","225979","2018-09-27","2019-12","1","ATIVO",,,,,"2018-10-25","2018-01-18",,"UNIDADE BASICA DE SAUDE HELIO MACEDO",
"ZILMA VERAS DA SILVA","701409691341033","01864136294","20925947053","1993-04-02","NIVIA DE SOUZA VERAS","226020","2018-11-26","2019-12","1","ATIVO",,,,,"2019-05-06","2018-07-30",,"UNIDADE BASICA DE SAUDE OLENKA MACELLARO THOME VIEIRA",
"FLAVIA DA SILVA FREITAS","705206498474975","01765268206",,"1996-10-12","LUANA DA SILVA","226030","2018-09-21","2019-12","1","ATIVO",,,,,"2019-03-19","2018-06-12",,"UNIDADE BASICA DE SAUDE OLENKA MACELLARO THOME VIEIRA",
"ANNE THAYARA MARQUES DE ALMEIDA","702603709672746","05092357274",,"1999-11-18","ALCILENE GARCIA MARQUES","226052","2018-09-24","2019-12","1","ATIVO",,,,,"2019-05-15","2018-08-08",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"TAMYRIS ALVES CONCEICAO","706202577102668","05851544228",,"2002-10-07","JUCINARA DOMINGOS ALVES","226059","2018-09-25","2019-12","1","INATIVO",,,,,"2019-04-20","2018-07-13",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"KARINE KAIRE CAVALCANTE SILVA","706202027011368","92745563220","12653613664","1991-05-15","ANGELA MARIA TEIXEIRA CAVALCANTE","226064","2018-09-26","2019-12","1","ATIVO",,,,,"2018-12-22","2018-03-15",,"UNIDADE BASICA DE SAUDE PROF MARIANO DE ANDRADE",
"ANA ROSA MATUTE TORRES","705403431224794",,,"2001-02-13","SOFIA DE JESUS TORRES","226093","2018-09-19","2019-12","1","INATIVO",,,,,"2018-10-20","2018-01-13",,"UNIDADE BASICA DE SAUDE CAMBARA",
"GISELE ARRUDA DE ARAUJO","703401229911419","00747675260",,"1984-12-16","ZULEIDE ARRUDA DE ARAUJO","226097","2018-10-15","2019-12","1","ATIVO",,,,,"2019-04-27","2018-07-20",,"UNIDADE BASICA DE SAUDE PROF MARIANO DE ANDRADE",
"GISELE ARRUDA DE ARAUJO","703401229911419","00747675260",,"1984-12-16","ZULEIDE ARRUDA DE ARAUJO","226097","2019-07-26","2019-12","1","ATIVO",,,,,"2019-04-27","2018-07-20",,"UNIDADE BASICA DE SAUDE PROF MARIANO DE ANDRADE",
"MEIRELUCY PEREIRA DE SOUZA","706202012095463","99045044234","16431660057","1990-12-01","WILMA PEREIRA DE SOUSA","226109","2018-11-01","2019-12","1","ATIVO",,,,,"2019-04-27","2018-07-20",,"UNIDADE BASICA DE SAUDE DR. DIMITRI RAMOS GRANDEZ DE ARAUJO",
"SHARLLAYNI SOUZA CHAVES","705005012035254","02588171273",,"1998-01-27","MARIA DE JESUS DA SILVA SOUZA","226117","2018-12-03","2019-12","1","ATIVO",,,,,"2018-12-28","2018-03-21",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"JESSICA MOTA FERREIRA","700709968912474","00992076218","16290642643","2003-10-30","NORMELIA MARIA MOTA DE SOUZA","226140","2019-10-30","2019-12","1","INATIVO",,,,,"2019-11-11","2019-02-04",,"UNIDADE BASICA DE SAUDE JORGE ANDRE GURJAO VIEIRA",
"GREYLIS JOSE RODRIGUEZ ROJAS","704601163637728","71304977188",,"1996-01-30","LISET COROMOTO ROJAS","226166","2019-10-25","2019-12","1","ATIVO",,,,,"2020-05-04","2019-07-28",,"UNIDADE BASICA DE SAUDE OLENKA MACELLARO THOME VIEIRA",
"ANGELYS JOSEIRYN LEO BRITO","898005891405735",,,"1999-03-26","KAROL BRITO","226177","2019-05-23","2019-12","1","ATIVO",,,,,"2019-09-14","2018-12-07",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"YULIMAR DEL VALLE","898005844690216",,,"1990-09-30","MARISOL PEREZ PEREZ","226223","2018-10-02","2019-12","1","ATIVO",,,,,"2019-05-10","2018-08-03",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
